44 ,0,1:41.390
5 ,0.827 ,1:42.217
7 ,1.506 ,1:42.896
6 ,1.991 ,1:43.381
77 ,3.042 ,1:44.432
3 ,3.608 ,1:44.998
8 ,3.976 ,1:45.366
27 ,4.635 ,1:46.025
9 ,5.176 ,1:46.566
55 ,6.308 ,1:47.698
11 ,6.878 ,1:48.268
12 ,7.429 ,1:48.819
14 ,7.986 ,1:49.376
33 ,8.505 ,1:49.895
26 ,9.174 ,1:50.564
13 ,9.731 ,1:51.121
19 ,9.799 ,1:51.189
98 ,11.666 ,1:53.056
28 ,11.730 ,1:53.120
44 ,0,1:38.955
5 ,1.479 ,1:39.607
7 ,2.433 ,1:39.882
6 ,3.267 ,1:40.231
77 ,4.389 ,1:40.302
3 ,5.602 ,1:40.949
8 ,6.128 ,1:41.107
27 ,6.940 ,1:41.260
9 ,7.707 ,1:41.486
55 ,8.891 ,1:41.538
11 ,9.541 ,1:41.618
12 ,10.212 ,1:41.738
14 ,11.066 ,1:42.035
33 ,11.559 ,1:42.009
13 ,12.197 ,1:41.421
19 ,12.731 ,1:41.887
26 ,13.566 ,1:43.347
98 ,17.170 ,1:44.459
28 ,17.800 ,1:45.025
44 ,0,1:39.257
5 ,1.672 ,1:39.450
7 ,3.028 ,1:39.852
6 ,3.579 ,1:39.569
77 ,5.036 ,1:39.904
3 ,7.234 ,1:40.889
8 ,7.998 ,1:41.127
27 ,9.021 ,1:41.338
9 ,9.508 ,1:41.058
55 ,11.211 ,1:41.577
11 ,11.972 ,1:41.688
12 ,12.652 ,1:41.697
14 ,13.571 ,1:41.762
33 ,14.472 ,1:42.170
13 ,14.761 ,1:41.821
19 ,15.455 ,1:41.981
26 ,16.072 ,1:41.763
98 ,22.023 ,1:44.110
28 ,22.684 ,1:44.141
44 ,0,1:39.602
5 ,1.800 ,1:39.730
6 ,3.765 ,1:39.788
7 ,5.703 ,1:42.277
77 ,6.535 ,1:41.101
3 ,8.759 ,1:41.127
8 ,9.478 ,1:41.082
27 ,10.862 ,1:41.443
9 ,11.321 ,1:41.415
55 ,13.375 ,1:41.766
11 ,14.107 ,1:41.737
12 ,14.989 ,1:41.939
14 ,15.722 ,1:41.753
33 ,17.066 ,1:42.196
19 ,17.449 ,1:41.596
13 ,18.344 ,1:43.185
26 ,19.017 ,1:42.547
98 ,26.699 ,1:44.278
28 ,27.264 ,1:44.182
44 ,0,1:40.081
5 ,1.924 ,1:40.205
6 ,3.719 ,1:40.035
7 ,5.884 ,1:40.262
77 ,7.256 ,1:40.802
3 ,9.867 ,1:41.189
8 ,10.755 ,1:41.358
27 ,12.331 ,1:41.550
9 ,12.948 ,1:41.708
55 ,15.124 ,1:41.830
11 ,15.937 ,1:41.911
12 ,16.976 ,1:42.068
14 ,17.637 ,1:41.996
19 ,18.843 ,1:41.475
33 ,20.281 ,1:43.296
13 ,20.571 ,1:42.308
26 ,21.019 ,1:42.083
98 ,31.585 ,1:44.967
28 ,32.097 ,1:44.914
44 ,0,1:40.006
5 ,2.153 ,1:40.235
6 ,3.764 ,1:40.051
7 ,5.934 ,1:40.056
77 ,8.464 ,1:41.214
3 ,11.197 ,1:41.336
8 ,12.380 ,1:41.631
27 ,13.955 ,1:41.630
9 ,14.683 ,1:41.741
55 ,17.032 ,1:41.914
11 ,17.911 ,1:41.980
12 ,19.183 ,1:42.213
14 ,20.152 ,1:42.521
19 ,20.608 ,1:41.771
13 ,22.318 ,1:41.753
26 ,24.094 ,1:43.081
33 ,PIT  ,1:46.696
