44 ,0,2:22.988
6 ,1.362 ,2:24.350
19 ,3.125 ,2:26.113
5 ,4.534 ,2:27.522
55 ,5.892 ,2:28.880
12 ,6.940 ,2:29.928
3 ,7.438 ,2:30.426
7 ,8.915 ,2:31.903
33 ,9.697 ,2:32.685
27 ,10.303 ,2:33.291
11 ,10.954 ,2:33.942
22 ,11.863 ,2:34.851
9 ,PIT  ,2:46.959
44 ,0,2:26.005
6 ,0.599 ,2:25.242
19 ,1.538 ,2:24.418
5 ,2.598 ,2:24.069
55 ,3.471 ,2:23.584
12 ,4.744 ,2:23.809
3 ,5.322 ,2:23.889
7 ,6.777 ,2:23.867
33 ,7.658 ,2:23.966
27 ,8.891 ,2:24.593
11 ,9.481 ,2:24.532
22 ,10.371 ,2:24.513
9 ,11.247 ,2:13.281
44 ,0,2:13.785
6 ,1.234 ,2:14.420
19 ,2.189 ,2:14.436
5 ,2.659 ,2:13.846
55 ,3.270 ,2:13.584
12 ,3.323 ,2:12.364
3 ,3.659 ,2:12.122
7 ,4.248 ,2:11.256
33 ,4.618 ,2:10.745
27 ,5.077 ,2:09.971
11 ,5.712 ,2:10.016
22 ,6.187 ,2:09.601
9 ,6.746 ,2:09.284
44 ,0,1:33.493
6 ,2.379 ,1:34.638
19 ,3.846 ,1:35.150
5 ,4.527 ,1:35.361
12 ,6.114 ,1:36.284
3 ,6.841 ,1:36.675
55 ,7.439 ,1:37.662
7 ,7.985 ,1:37.230
33 ,8.907 ,1:37.782
27 ,9.575 ,1:37.991
22 ,11.265 ,1:38.571
9 ,11.679 ,1:38.426
11 ,12.372 ,1:40.153
44 ,0,1:32.765
6 ,2.682 ,1:33.068
19 ,5.009 ,1:33.928
5 ,5.789 ,1:34.027
12 ,8.497 ,1:35.148
3 ,9.168 ,1:35.092
55 ,9.869 ,1:35.195
7 ,10.291 ,1:35.071
33 ,11.877 ,1:35.735
27 ,12.754 ,1:35.944
9 ,15.573 ,1:36.659
22 ,16.312 ,1:37.812
11 ,16.833 ,1:37.226
44 ,0,1:32.685
6 ,2.368 ,1:32.371
19 ,5.794 ,1:33.470
5 ,6.542 ,1:33.438
12 ,10.573 ,1:34.761
3 ,11.293 ,1:34.810
55 ,11.741 ,1:34.557
7 ,12.290 ,1:34.684
33 ,14.562 ,1:35.370
27 ,15.383 ,1:35.314
9 ,17.636 ,1:34.748
22 ,20.088 ,1:36.461
11 ,21.115 ,1:36.967
44 ,0,1:32.593
6 ,2.602 ,1:32.827
19 ,6.406 ,1:33.205
5 ,7.146 ,1:33.197
12 ,12.243 ,1:34.263
3 ,13.120 ,1:34.420
7 ,13.823 ,1:34.126
55 ,14.565 ,1:35.417
33 ,17.009 ,1:35.040
27 ,17.954 ,1:35.164
9 ,19.798 ,1:34.755
22 ,23.522 ,1:36.027
11 ,27.085 ,1:38.563
44 ,0,1:32.899
6 ,2.163 ,1:32.460
19 ,7.083 ,1:33.576
5 ,8.001 ,1:33.754
12 ,13.849 ,1:34.505
3 ,14.731 ,1:34.510
7 ,15.188 ,1:34.264
55 ,16.058 ,1:34.392
33 ,19.279 ,1:35.169
27 ,20.482 ,1:35.427
9 ,21.576 ,1:34.677
22 ,27.297 ,1:36.674
11 ,29.596 ,1:35.410
44 ,0,1:32.933
6 ,1.610 ,1:32.380
19 ,7.362 ,1:33.212
5 ,8.059 ,1:32.991
12 ,15.246 ,1:34.330
3 ,16.011 ,1:34.213
7 ,16.494 ,1:34.239
55 ,17.729 ,1:34.604
33 ,21.067 ,1:34.721
27 ,22.457 ,1:34.908
9 ,23.560 ,1:34.917
22 ,30.742 ,1:36.378
11 ,32.759 ,1:36.096
44 ,0,1:32.911
6 ,1.271 ,1:32.572
19 ,7.505 ,1:33.054
5 ,8.222 ,1:33.074
12 ,16.499 ,1:34.164
3 ,17.336 ,1:34.236
7 ,17.805 ,1:34.222
55 ,19.168 ,1:34.350
33 ,23.313 ,1:35.157
27 ,24.603 ,1:35.057
9 ,25.684 ,1:35.035
22 ,34.756 ,1:36.925
11 ,36.022 ,1:36.174
44 ,0,1:32.742
6 ,1.713 ,1:33.184
19 ,7.934 ,1:33.171
5 ,8.970 ,1:33.490
12 ,17.702 ,1:33.945
3 ,18.631 ,1:34.037
7 ,19.124 ,1:34.061
55 ,21.014 ,1:34.588
33 ,25.697 ,1:35.126
27 ,26.888 ,1:35.027
9 ,27.787 ,1:34.845
22 ,38.432 ,1:36.418
11 ,39.081 ,1:35.801
44 ,0,1:32.432
6 ,1.931 ,1:32.650
19 ,8.986 ,1:33.484
5 ,10.135 ,1:33.597
12 ,19.317 ,1:34.047
3 ,20.228 ,1:34.029
7 ,20.691 ,1:33.999
55 ,23.143 ,1:34.561
33 ,28.294 ,1:35.029
27 ,29.177 ,1:34.721
9 ,29.932 ,1:34.577
22 ,43.360 ,1:37.360
11 ,44.054 ,1:37.405
44 ,0,1:32.491
6 ,2.192 ,1:32.752
19 ,9.850 ,1:33.355
5 ,11.157 ,1:33.513
12 ,21.037 ,1:34.211
3 ,21.728 ,1:33.991
7 ,22.098 ,1:33.898
55 ,25.498 ,1:34.846
33 ,30.391 ,1:34.588
27 ,31.458 ,1:34.772
9 ,32.091 ,1:34.650
22 ,47.056 ,1:36.187
11 ,47.795 ,1:36.232
44 ,0,1:33.033
6 ,2.089 ,1:32.930
19 ,10.171 ,1:33.354
5 ,11.498 ,1:33.374
12 ,22.184 ,1:34.180
3 ,23.049 ,1:34.354
7 ,23.647 ,1:34.582
55 ,27.205 ,1:34.740
33 ,32.392 ,1:35.034
27 ,33.245 ,1:34.820
9 ,34.286 ,1:35.228
